date,id,habitat,site,video.file,time,species,tl,bite_on,bites
3.12.17,1,Flat,Bird,GP020001,0:26:16,Pomacentrus chrysurus,6,Propagules,1
3.12.17,1,Flat,Bird,GP030001,0:26:16,,,,
3.12.17,1,Flat,Bird,GP040001,0:26:16,Pomacentrus chrysurus,6,Turf,1
3.12.17,1,Flat,Bird,GP050001,0:26:16,,,,
3.12.17,1,Flat,Bird,GP060001,0:26:16,Pomacentrus chrysurus,6,Turf,5
3.12.17,1,Flat,Bird,GP070001,0:10:42,Pomacentrus chrysurus,6,Propagules,2
3.12.17,2,Flat,Bird,GOPR0523,0:26:31,Ecsenius stictus,3,Turf,12
3.12.17,2,Flat,Bird,GOPR0523,,Pomacentrus chrysurus,4,Propagules,2
3.12.17,2,Flat,Bird,GOPR0523,,Ecsenius stictus,3,Propagules,11
3.12.17,2,Flat,Bird,GOPR0523,,Ecsenius stictus,3,Propagules,30
3.12.17,2,Flat,Bird,GOPR0523,,Ecsenius stictus,3,Turf,12
3.12.17,2,Flat,Bird,GP010523,0:26:31,Ecsenius stictus,3,Turf,19
3.12.17,2,Flat,Bird,GP010523,,Salarias fasciatus,10,Propagules,1
3.12.17,2,Flat,Bird,GP010523,,Ecsenius stictus,3,Turf,6
3.12.17,2,Flat,Bird,GP010523,,Ecsenius stictus,3,Turf,18
3.12.17,2,Flat,Bird,GP020523,0:26:31,Ecsenius stictus,3,Turf,71
3.12.17,2,Flat,Bird,GP020523,,Ecsenius stictus,3,Turf,34
3.12.17,2,Flat,Bird,GP030523,0:26:31,Ecsenius stictus,3,Turf,18
3.12.17,2,Flat,Bird,GP030523,,Ecsenius stictus,3,Turf,24
3.12.17,2,Flat,Bird,GP030523,,Ecsenius stictus,3,Propagules,16
3.12.17,2,Flat,Bird,GP030523,,Ecsenius stictus,3,Turf,21
3.12.17,2,Flat,Bird,GP040523,0:26:31,Ecsenius stictus,3,Turf,42
3.12.17,2,Flat,Bird,GP040523,,Ecsenius stictus,3,Propagules,37
3.12.17,2,Flat,Bird,GP040523,,Ecsenius stictus,3,Turf,18
3.12.17,2,Flat,Bird,GP040523,,Ecsenius stictus,3,Turf,40
3.12.17,2,Flat,Bird,GP040523,,Stegastes nigricans,6,Turf,3
3.12.17,2,Flat,Bird,GP050523,0:26:31,,,,
3.12.17,2,Flat,Bird,GP060523,0:26:31,Ecsenius stictus,3,Turf,49
3.12.17,2,Flat,Bird,GP060523,,Ecsenius stictus,3,Turf,21
3.12.17,2,Flat,Bird,GP060523,,Ecsenius stictus,3,Propagules,22
3.12.17,2,Flat,Bird,GP060523,,Ecsenius stictus,3,Turf,19
3.12.17,2,Flat,Bird,GP060523,,Salarias fasciatus,10,Turf,4
3.12.17,2,Flat,Bird,GP060523,,Salarias fasciatus,10,Propagules,8
3.12.17,2,Flat,Bird,GP060523,,Stegastes nigricans,6,Propagules,5
3.12.17,2,Flat,Bird,GP060523,,Ecsenius stictus,3,Propagules,10
3.12.17,2,Flat,Bird,GP060523,,Ecsenius stictus,3,Turf,49
3.12.17,2,Flat,Bird,GP060523,,Stegastes nigricans,6,Turf,1
3.12.17,2,Flat,Bird,GP060523,,Ecsenius stictus,3,Turf,14
3.12.17,2,Flat,Bird,GP070523,0:09:56,Ecsenius stictus,3,Propagules,20
3.12.17,2,Flat,Bird,GP070523,,Ecsenius stictus,3,Turf,18
3.12.17,2,Flat,Bird,GP070523,,Ecsenius stictus,3,Turf,14
3.12.17,2,Flat,Bird,GP070523,,Stegastes nigricans,6,Turf,1
3.12.17,3,Flat,Bird,GOPR0001,0:26:14,,,,
3.12.17,3,Flat,Bird,GP010001,0:26:14,,,,
3.12.17,3,Flat,Bird,GP020001,0:26:14,,,,
3.12.17,3,Flat,Bird,GP030001,0:26:14,,,,
3.12.17,3,Flat,Bird,GP040001,0:26:14,,,,
3.12.17,3,Flat,Bird,GP050001,0:26:14,,,,
3.12.17,3,Flat,Bird,GP060001,0:26:14,,,,
3.12.17,3,Flat,Bird,GP070001,0:10:52,,,,
3.12.17,4,Flat,Bird,GOPR0023,0:26:31,Ecsenius stictus,3,Propagules,18
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,24
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,28
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,20
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,14
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,8
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,14
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,10
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,30
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,18
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,18
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,19
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,33
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,5
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,35
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,37
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,23
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,8
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Turf,41
3.12.17,4,Flat,Bird,GOPR0023,,Dischistodus pseudochrysopoecilus,6,Turf,1
3.12.17,4,Flat,Bird,GOPR0023,,Ecsenius stictus,3,Propagules,36
3.12.17,4,Flat,Bird,GP010023,0:26:31,Ecsenius stictus,3,Propagules,15
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Turf,52
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Propagules,47
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Propagules,12
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Turf,19
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Propagules,20
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Turf,49
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Turf,13
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Propagules,33
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Propagules,54
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Propagules,50
3.12.17,4,Flat,Bird,GP010023,,Ecsenius stictus,3,Turf,32
3.12.17,4,Flat,Bird,GP020023,0:26:31,Ecsenius stictus,3,Propagules,21
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,21
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,23
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,11
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,11
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,21
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,13
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,7
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,40
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,41
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,13
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,31
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,18
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,30
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,25
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,20
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,20
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,25
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,20
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Propagules,9
3.12.17,4,Flat,Bird,GP020023,,Ecsenius stictus,3,Turf,16
3.12.17,4,Flat,Bird,GP030023,0:26:31,Ecsenius stictus,3,Propagules,16
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Turf,18
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Propagules,17
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Turf,42
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Propagules,67
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Propagules,93
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Propagules,14
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Propagules,32
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Propagules,46
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Turf,30
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Turf,27
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Turf,58
3.12.17,4,Flat,Bird,GP030023,,Ecsenius stictus,3,Turf,26
3.12.17,4,Flat,Bird,GP040023,0:26:31,Ecsenius stictus,3,Propagules,35
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Propagules,87
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Propagules,18
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Propagules,18
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Propagules,41
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Propagules,24
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Propagules,25
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Propagules,17
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,11
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,57
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,17
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,43
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,33
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,26
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,27
3.12.17,4,Flat,Bird,GP040023,,Ecsenius stictus,3,Turf,22
3.12.17,4,Flat,Bird,GP050023,0:26:31,Ecsenius stictus,3,Propagules,37
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,46
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,40
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,61
3.12.17,4,Flat,Bird,GP050023,,Dischistodus pseudochrysopoecilus,6,Turf,1
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,17
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,20
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,17
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,24
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Propagules,8
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,37
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,32
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,33
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,16
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,17
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,16
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,36
3.12.17,4,Flat,Bird,GP050023,,Dischistodus pseudochrysopoecilus,6,Turf,1
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,34
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,16
3.12.17,4,Flat,Bird,GP050023,,Ecsenius stictus,3,Turf,34
3.12.17,4,Flat,Bird,GP060023,0:26:31,Ecsenius stictus,3,Propagules,19
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,72
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,30
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,20
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,14
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,34
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,13
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,17
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,19
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Propagules,35
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,10
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,52
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,18
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,16
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,33
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,6
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,19
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,22
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,4
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,15
3.12.17,4,Flat,Bird,GP060023,,Ecsenius stictus,3,Turf,27
3.12.17,4,Flat,Bird,GP070023,0:09:18,Ecsenius stictus,3,Turf,2
3.12.17,4,Flat,Bird,GP070023,,Dischistodus pseudochrysopoecilus,6,Propagules,2
3.12.17,4,Flat,Bird,GP070023,,Ecsenius stictus,3,Propagules,40
3.12.17,4,Flat,Bird,GP070023,,Dischistodus pseudochrysopoecilus,6,Turf,1
3.12.17,4,Flat,Bird,GP070023,,Ecsenius stictus,3,Turf,48
3.12.17,4,Flat,Bird,GP070023,,Ecsenius stictus,3,Propagules,27
3.12.17,4,Flat,Bird,GP070023,,Ecsenius stictus,3,Turf,18
3.12.17,4,Flat,Bird,GP070023,,Ecsenius stictus,3,Turf,9
3.12.17,6,Flat,South,GOPR0144,0:26:14,Ecsenius stictus,3,Turf,21
3.12.17,6,Flat,South,GOPR0144,,Ecsenius stictus,3,Turf,32
3.12.17,6,Flat,South,GOPR0144,,Ecsenius stictus,3,Propagules,21
3.12.17,6,Flat,South,GOPR0144,,Ecsenius stictus,3,Propagules,2
3.12.17,6,Flat,South,GOPR0144,,Ecsenius stictus,2,Turf,14
3.12.17,6,Flat,South,GP010144,0:26:14,Ecsenius stictus,2,Propagules,31
3.12.17,6,Flat,South,GP010144,,Ecsenius stictus,2,Turf,20
3.12.17,6,Flat,South,GP010144,,Ecsenius stictus,2,Propagules,36
3.12.17,6,Flat,South,GP010144,,Ecsenius stictus,2,Turf,14
3.12.17,6,Flat,South,GP010144,,Ecsenius stictus,2,Propagules,22
3.12.17,6,Flat,South,GP010144,,Ecsenius stictus,2,Turf,16
3.12.17,6,Flat,South,GP020144,0:26:14,Ecsenius stictus,2,Propagules,8
3.12.17,6,Flat,South,GP020144,,Ecsenius stictus,2,Turf,60
3.12.17,6,Flat,South,GP030144,0:26:14,Ecsenius stictus,2,Turf,24
3.12.17,6,Flat,South,GP030144,,Ecsenius stictus,2,Propagules,14
3.12.17,6,Flat,South,GP030144,,Ecsenius stictus,2,Propagules,22
3.12.17,6,Flat,South,GP030144,,Ecsenius stictus,2,Propagules,36
3.12.17,6,Flat,South,GP030144,,Ecsenius stictus,2,Turf,28
3.12.17,6,Flat,South,GP040144,0:26:14,Ecsenius stictus,2,Turf,35
3.12.17,6,Flat,South,GP040144,,Ecsenius stictus,2,Turf,9
3.12.17,6,Flat,South,GP050144,0:26:14,Ecsenius stictus,2,Turf,8
3.12.17,6,Flat,South,GP050144,,Ecsenius stictus,2,Propagules,12
3.12.17,6,Flat,South,GP060144,0:26:14,Pomacentrus chrysurus,6,Turf,1
3.12.17,6,Flat,South,GP060144,,Pomacentrus chrysurus,6,Propagules,1
3.12.17,6,Flat,South,GP060144,,Ecsenius stictus,2,Propagules,21
3.12.17,6,Flat,South,GP060144,,Ecsenius stictus,2,Propagules,24
3.12.17,6,Flat,South,GP060144,,Ecsenius stictus,2,Turf,25
3.12.17,6,Flat,South,GP060144,,Ecsenius stictus,2,Turf,28
3.12.17,6,Flat,South,GP060144,,Ecsenius stictus,2,Propagules,16
3.12.17,6,Flat,South,GP070144,0:11:00,Ecsenius stictus,2,Propagules,9
3.12.17,6,Flat,South,GP070144,,Ecsenius stictus,2,Turf,7
3.12.17,8,Flat,South,GOPR0010,0:26:16,,,,
3.12.17,8,Flat,South,GP010010,0:26:16,Ecsenius stictus,3,Propagules,3
3.12.17,8,Flat,South,GP010010,,Ecsenius stictus,3,Turf,50
3.12.17,8,Flat,South,GP010010,,Ecsenius stictus,3,Turf,14
3.12.17,8,Flat,South,GP020010,0:26:16,Ecsenius stictus,3,Turf,34
3.12.17,8,Flat,South,GP020010,,Ecsenius stictus,3,Propagules,19
3.12.17,8,Flat,South,GP020010,,Ecsenius stictus,3,Turf,20
3.12.17,8,Flat,South,GP020010,,Ecsenius stictus,3,Turf,28
3.12.17,8,Flat,South,GP030010,0:26:16,Ecsenius stictus,3,Turf,28
3.12.17,8,Flat,South,GP030010,,Pomacentrus chrysurus,6,Turf,1
3.12.17,8,Flat,South,GP030010,,Ecsenius stictus,3,Turf,48
3.12.17,8,Flat,South,GP030010,,Ecsenius stictus,3,Turf,12
3.12.17,8,Flat,South,GP040010,0:26:16,Ecsenius stictus,3,Propagules,31
3.12.17,8,Flat,South,GP040010,,Pomacentrus chrysurus,6,Turf,2
3.12.17,8,Flat,South,GP040010,,Ecsenius stictus,3,Propagules,40
3.12.17,8,Flat,South,GP050010,0:26:16,Ecsenius stictus,3,Propagules,40
3.12.17,8,Flat,South,GP050010,,Ecsenius stictus,3,Turf,4
3.12.17,8,Flat,South,GP060010,0:26:16,,,,
3.12.17,8,Flat,South,GP070010,0:07:48,,,,
3.12.17,9,Flat,South,GOPR0155,1:04:31,,,,
3.12.17,9,Flat,South,GO010155,1:04:31,,,,
3.12.17,9,Flat,South,GO020155,1:04:31,Stegastes apicalis,11,Propagules,2
3.12.17,10,Flat,South,GOPR0164,0:26:31,Stegastes apicalis,9,Turf,1
3.12.17,10,Flat,South,GOPR0164,,Stegastes apicalis,9,Propagules,2
3.12.17,10,Flat,South,GOPR0164,,Stegastes apicalis,9,Turf,2
3.12.17,10,Flat,South,GP010164,0:26:31,Stegastes apicalis,9,Propagules,6
3.12.17,10,Flat,South,GP010164,,Stegastes apicalis,9,Turf,4
3.12.17,10,Flat,South,GP010164,,Stegastes apicalis,9,Propagules,4
3.12.17,10,Flat,South,GP020164,0:26:31,Stegastes apicalis,9,Propagules,5
3.12.17,10,Flat,South,GP030164,0:26:31,Stegastes apicalis,9,Turf,2
3.12.17,10,Flat,South,GP030164,,Stegastes apicalis,9,Propagules,5
3.12.17,10,Flat,South,GP030164,,Stegastes apicalis,9,Turf,9
3.12.17,10,Flat,South,GP040164,0:26:31,Stegastes apicalis,9,Turf,4
3.12.17,10,Flat,South,GP050164,0:26:31,,,,
3.12.17,10,Flat,South,GP060164,0:26:31,,,,
3.12.17,10,Flat,South,GP070164,0:06:37,,,,
3.12.17,11,Crest,Bird,GOPR0001,0:26:14,Ecsenius stictus,1.5,Turf,34
3.12.17,11,Crest,Bird,GP010001,0:26:14,,,,
3.12.17,11,Crest,Bird,GP020001,0:26:14,Ecsenius stictus,1.5,Turf,8
3.12.17,11,Crest,Bird,GP020001,,Ecsenius stictus,1.5,Propagules,3
3.12.17,11,Crest,Bird,GP030001,0:26:14,Ecsenius stictus,1.5,Propagules,1
3.12.17,11,Crest,Bird,GP030001,,Ecsenius stictus,1.5,Turf,20
3.12.17,11,Crest,Bird,GP040001,0:26:14,Ecsenius stictus,1.5,Turf,25
3.12.17,11,Crest,Bird,GP040001,,Ecsenius stictus,1.5,Turf,9
3.12.17,11,Crest,Bird,GP040001,,Scarus schlegeli,25,Propagules,6
3.12.17,11,Crest,Bird,GP040001,,Scarus schlegeli,25,Turf,14
3.12.17,11,Crest,Bird,GP050001,0:26:14,Ecsenius stictus,1.5,Turf,15
3.12.17,11,Crest,Bird,GP050001,,Ecsenius stictus,3,Turf,17
3.12.17,11,Crest,Bird,GP060001,0:26:14,Ecsenius stictus,1.5,Propagules,9
3.12.17,11,Crest,Bird,GP060001,,Ecsenius stictus,3,Turf,5
3.12.17,11,Crest,Bird,GP070001,0:10:34,Ecsenius stictus,3,Propagules,5
3.12.17,12,Crest,Bird,GOPR0199,1:03:40,Ctenochaetus striatus,12,Propagules,1
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Propagules,31
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Propagules,27
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,27
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,31
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Propagules,22
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Propagules,30
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,22
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,15
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,1,Propagules,7
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,24
3.12.17,12,Crest,Bird,GOPR0199,,Ctenochaetus striatus,12,Turf,1
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,4
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,38
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,21
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Propagules,24
3.12.17,12,Crest,Bird,GOPR0199,,Ecsenius stictus,3,Turf,24
3.12.17,12,Crest,Bird,GO010199,1:04:34,Ecsenius stictus,3,Turf,10
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,9
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,42
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,29
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,4,Turf,7
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,7
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,25
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,4,Propagules,12
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,12
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,6
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,6
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,12
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,3
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,35
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,24
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,4,Propagules,20
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,21
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,4,Propagules,8
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,4,Turf,12
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,33
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,34
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,34
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,23
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,18
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,17
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,24
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,31
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,19
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,19
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,28
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Propagules,13
3.12.17,12,Crest,Bird,GO010199,,Ecsenius stictus,3,Turf,21
3.12.17,12,Crest,Bird,GO020199,1:04:34,Ecsenius stictus,3,Turf,22
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,16
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,2,Turf,14
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,51
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,2,Propagules,27
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,60
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,2,Propagules,36
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Propagules,24
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,12
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,41
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,25
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,78
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,5
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,26
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,33
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,44
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Propagules,18
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,23
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Propagules,55
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,43
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Propagules,17
3.12.17,12,Crest,Bird,GO020199,,Ctenochaetus striatus,12,Propagules,11
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,34
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,25
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Propagules,19
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,35
3.12.17,12,Crest,Bird,GO020199,,Ecsenius stictus,3,Turf,48
3.12.17,12,Crest,Bird,GO030199,0:02:19,Ecsenius stictus,3,Turf,12
